1,Tissue,Repository,Voucher Number,NumberSpecimens,Genus/highertaxon,species,,,,modifier,Old_ID,seq'd?,Tissue used up in extraction?,Loc_label,Locality,Locality2,Notes,Tissue,lat,long,depth,depth2,date,collector,preservative,sample number,Collection method
1889,MOLAF_1252,AAD BRC No 542,Davis REF SPEC no219,2,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.519210,78.081670,12.0,18.0,12-Mar-10,58334,,,
1890,MOLAF_1253,AAD BRC No 622,Davis REF SPEC no53,10,Psolus,"charcoti Vaney, 1906",,,,,,yes,,,Davis Base E Antarctica,,,,-68.504500,78.083300,7,30,02-Feb-10,52397,,,
1891,MOLAF_1254,AAD BRC No 622,Davis REF SPEC no53,10,Psolus,"charcoti Vaney, 1906",,,,,,yes,,,Davis Base E Antarctica,,,,-68.504500,78.083300,7,30,02-Feb-10,52397,,,
1892,MOLAF_1255,AAD BRC No 625,Davis REF SPEC no38,2,Psolus,"charcoti Vaney, 1906",,,,,,yes,,,Davis Base E Antarctica,,,,-68.504500,78.083300,7,30,02-Feb-10,52357,,,
1893,MOLAF_1256,AAD BRC No 625,Davis REF SPEC no38,2,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.504500,78.083300,7,30,02-Feb-10,52357,,,
1894,MOLAF_1257,AAD BRC No 630,Davis REF SPEC no38,2,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.504500,78.083300,7,30,02-Feb-10,52356,,,
1895,MOLAF_1258,AAD BRC No 630,Davis REF SPEC no38,2,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.504500,78.083300,7,30,02-Feb-10,52356,,,
1896,MOLAF_1259,AAD BRC No 650,Davis REF SPEC no,3,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.531030,78.039380,17.0,18.0,10-Mar-10,58429,,,
1897,MOLAF_1260,AAD BRC No 650,Davis REF SPEC no,3,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.531030,78.039380,17.0,18.0,10-Mar-10,58429,,,
1898,MOLAF_1261,AAD BRC No 694,Davis REF SPEC no172,6,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.519600,78.065950,12.0,15.0,12-Mar-10,83565,,,
1899,MOLAF_1262,AAD BRC No 694,Davis REF SPEC no172,6,Psolus,"charcoti Vaney, 1906",,,,,,extracted,,,Davis Base E Antarctica,,,,-68.519600,78.065950,12.0,15.0,12-Mar-10,83565,,,
1900,MOLAF_1263,QM,G22502,1,Plesiocolochirus ,"australis (Ludwig, 1875)",,,,,,yes,,,Lizard Island NE Australia,,,,"14° 41' 12"" S","145° 27' 17"" E",3.0,3.0,04-Nov-11,,,,
1901,MOLAF_1264,QM,G22502,1,Plesiocolochirus ,"australis (Ludwig, 1875)",,,,,,yes,,,Lizard Island NE Australia,,,,"14° 41' 12"" S","145° 27' 17"" E",3.0,3.0,04-Nov-11,,,,
1902,MOLAF_1265,QM,G22502,1,Plesiocolochirus ,"australis (Ludwig, 1875)",,,,,,yes,,,Lizard Island NE Australia,,,,"14° 41' 12"" S","145° 27' 17"" E",3.0,3.0,04-Nov-11,,,,
1903,MOLAF_1266,AM,AM J24971,1,Chiridota,new species,,,,,,yes,,,Kermadec Islands,,,,–30.5297 ,–178.5594,21,24,20-May-11,,,,
1904,MOLAF_1267,AM,AM J24972,1,Chiridota,new species,,,,,,yes,,,Kermadec Islands,,,,–30.5297 ,–178.5594,21,24,20-May-11,,,,
1905,MOLAF_1268,NHMUK,Cruise JC066 204,1,Laetmogone ,species,,,,,,yes,,,Seamounts S of Madagascar,,,,,,,,,,,,
1906,MOLAF_1269,NHMUK,Cruise JC066 3666,1,Mesothuria,species ,,,,,,extracted,,,Seamounts S of Madagascar,,,,,,,,,,,,
1907,MOLAF_1270,NHMUK,Cruise JC066 3666,1,Mesothuria,species (same 2 body part samples),,,,,,yes,,,Seamounts S of Madagascar,,,,,,,,,,,,
1908,MOLAF_1271,NHMUK,Cruise JC066 3686,1,Psolus,species,,,,,,not_yet_seq,,,Seamounts S of Madagascar,,,,,,,,,,,,
1909,MOLAF_1272,MV,F125359,,Lipotrapeza,new species (named for JE),,,,,,yes,,,SE Australia Portland,,,,-38.340000,141.600000,0,0.5,23-Feb-07,,,,
1910,MOLAF_1273,MV,F127403,,Lipotrapeza,new species (named for JE),,,,,,yes,,,SE Australia McHaffie Point,,,,-38.466700,145.167000,0,0.5,1-Mar-08,,,,
1911,MOLAF_1274,MV,F174908,,Lipotrapeza,"vestiens (Joshua, 1914)",,,,,,yes,,,SE Australia Bunurong,BMS001,,,"38° 48' 14"" S","145° 40' 15"" E",0,0.5,28-Mar-12,,,,
1912,MOLAF_1275,MV,F174908,,Lipotrapeza,"vestiens (Joshua, 1914)",,,,,,yes,,,SE Australia Bunurong,BMS001,,,"38° 48' 14"" S","145° 40' 15"" E",0,0.5,28-Mar-12,,,,
1913,MOLAF_1276,MV,F174908,,Lipotrapeza,"vestiens (Joshua, 1914)",,,,,,yes,,,SE Australia Bunurong,BMS001,,,"38° 48' 14"" S","145° 40' 15"" E",0,0.5,28-Mar-12,,,,
1914,MOLAF_1277,MV,F174908,,Lipotrapeza,"vestiens (Joshua, 1914)",,,,,,yes,,,SE Australia Bunurong,BMS001,,,"38° 48' 14"" S","145° 40' 15"" E",0,0.5,28-Mar-12,,,,
1915,MOLAF_1278,MV,F183579,,Lipotrapeza,"vestiens (Joshua, 1914)",,,,,,yes,,,SE Australia Bunurong,BMS001,,,"38° 48' 14"" S","145° 40' 15"" E",0,0.5,28-Mar-12,,,,
1916,MOLAF_1279,AM,J21716 ,4,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 3 June 1986",,biggest specimen,gonad,,,,,,,,,
1917,MOLAF_1280,AM,J21716 ,4,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 3 June 1986",,biggest specimen,podia,,,,,,,,,
1918,MOLAF_1281,AM,J21716 ,4,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 3 June 1986",,second biggest,gonad,,,,,,,,,
1919,MOLAF_1282,AM,J21716 ,4,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 3 June 1986",,second biggest,podia,,,,,,,,,
1920,MOLAF_1283,WAM,Z21214,2,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 2.IX.1985",,bigger specimen,gonad,,,,,,,,,
1921,MOLAF_1284,WAM,Z21214,2,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 2.IX.1985",,bigger specimen,podia,,,,,,,,,
1922,MOLAF_1285,WAM,Z21214,2,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 2.IX.1985",,smaller specimen,resp tree,,,,,,,,,
1923,MOLAF_1286,WAM,Z21214,2,Phyrella,thyonoides,,,,,,extracted,,,"Cliff Head, 100 km S of Geraldton, seagrass, shallow, 2.IX.1985",,smaller specimen,podia,,,,,,,,,
1924,MOLAF_1287,WAM,Z31837,1,Phyrella,thyonoides,,,,,,yes(short),,,"Careening Bay, Garden Island (near Perth), sand flat, 26 November 1961",,,gonad,,,,,,,,,
1925,MOLAF_1288,WAM,Z31837,1,Phyrella,thyonoides,,,,,,extracted,,,"Careening Bay, Garden Island (near Perth), sand flat, 26 November 1961",,,tentacle,,,,,,,,,
1925,MOLAF_1289,NMV,F193782,1,Crucella ,susannae sp. nov.,,,,holotype,,not_yet_seq,,,South Shetlands,,,,61 50 00 S,058 38 00 W,191,,31/03/2012,,ethanol 95%,,
1926,MOLAF_1290,NMV,F193784,17,Crucella,susannae sp. nov.,,,,,,not_yet_seq,,,South Shetlands,,,,60 58 35 S,055 41 28 W,92,,24/03/2012,,ethanol 95%,,
1927,MOLAF_1291,NMV,F193784,17,Crucella,susannae sp. nov.,,,,,,not_yet_seq,,,South Shetlands,,,,60 58 35 S,055 41 28 W,92,,24/03/2012,,ethanol 95%,,
1928,MOLAF_1292,NMV,F193784,17,Crucella,susannae sp. nov.,,,,,,not_yet_seq,,,South Shetlands,,,,60 58 35 S,055 41 28 W,92,,24/03/2012,,ethanol 95%,,
1929,MOLAF_1293,NMV,F193784,17,Crucella,susannae sp. nov.,,,,,,not_yet_seq,,,South Shetlands,,,,60 58 35 S,055 41 28 W,92,,24/03/2012,,ethanol 95%,,
1930,MOLAF_1294,NMV,F193784,17,Crucella,susannae sp. nov.,,,,,,not_yet_seq,,,South Shetlands,,,,60 58 35 S,055 41 28 W,92,,24/03/2012,,ethanol 95%,,
1931,MOLAF_1295,NMV,F193767,1,Cladodactyla,sicinski,,,,,,not_yet_seq,,,South Shetlands,,,,61 15 42 S,054 54 07 W,158,,18/03/2012,,ethanol 95%,,
1932,MOLAF_1296,NMV,F193768,1,Cladodactyla,sicinski,,,,,,not_yet_seq,,,South Shetlands,,,,61 20 07 S,055 29 41 W,155,,19/03/2012,,ethanol 95%,,
1933,MOLAF_1297,NMV,F193770,1,Cladodactyla,sicinski,,,,,,not_yet_seq,,,South Shetlands,,,,61 12 09 S,054 54 14 W,63,,18/03/2012,,ethanol 95%,,
1934,MOLAF_1298,NMV,F193766,1,Cladodactyla,sicinski,,,,,,not_yet_seq,,,South Shetlands,,,,61 08 21 S,055 41 30 W,78,,24/03/2012,,ethanol 95%,,
1935,MOLAF_1299,NMV,F193769,1,Cladodactyla,sicinski,,,,,,not_yet_seq,,,South Shetlands,,,,60 52 57 S,055 26 57 W,243,,21/03/2012,,ethanol 95%,,
1936,MOLAF_1300,NMV,F193772,3,Cladodactyla,sicinski,,,,,,not_yet_seq,,,South Shetlands,,,,62 19 53 S,060 29 25 W,119,,29/03/2012,,ethanol 95%,,
1937,MOLAF_1301,MV,F104798,,Laevocnus,"Laevocnus perrieri (Ekman, 1927) MS 2013",,,,,,not_yet_seq,Tissue used up in extraction,,"Antarctica, South Georgia",,Repeat tissue MOL AF 513,,54.00°S ,37.66°W,46 m,,6/8/2004,S. Lockhart,95% ethanol,Yes,
1938,MOLAF_1302,MV,F160031,,Cladodactyla,"Cladodactyla crocea (Lesson, 1830) ",,,,,,not_yet_seq,Tissue used up in extraction,,Burdwood Bank,,Repeat tissue MOL AF542 ,,54°78'S,59°30'W,300 m,,5/21/2004,S. Lockhart,95% ethanol,Yes,
1939,MOLAF_1303,MV,F189899,,Holothuria,"Holothuriidae species cf H (Cystipus) rigida (Selenka, 1867)",,,,,,not_yet_seq,Tissue used up in extraction,,"W Australia, Cape Vlaming",,,,31.84°S,115.44°E,42 m,,4/18/2012,Geoscience Australia,ethanol,Yes,
1940,MOLAF_1304,MV,F189887,,Laevocnus,Laevocnus leachmani Davey & O'Loughlin sp. nov. MS 2013,,,,,,not_yet_seq,Tissue used up in extraction,,"Antarctica, George V Land",,,,66°34'S ,142°00'E,299−521 m,,12/26/2007,CEAMARC,? ethanol,Yes,
1941,MOLAF_1305,MV,F189900,,Neoamphicyclus,"Neoamphicyclus mutans (Joshua, 1912)",,,,,,in_Breanna_queue,,,"Victoria, Port Fairy",,,,38.37°S,142.23°E,0−1 m,,3/6/2013,MRG of FNCV,95% ethanol,No,
1942,MOLAF_1306,MV,F197181,,Leptosynapta,"Leptosynapta dolabrifera (Stimpson, 1855)",,,,,,in_Breanna_queue,,,"Victoria, Shoreham",,Off-white colour morph,,38.43°S,145.04°E,0−1 m,,5/12/2012,MRG of FNCV,95% ethanol,No,
1943,MOLAF_1307,MV,F197182,,Taeniogyrus,Taeniogyrus roebucki (Joshua 1914),,,,,,in_Breanna_queue,,,"Victoria, Flinders",,,,38°28'S ,145°01'E,0−1 m,,12/24/2011,MRG of FNCV,95% ethanol,No,
1944,MOLAF_1308,MV,F197183,,Neoamphicyclus,"Neoamphicyclus materiae O'Loughlin, 2007",,,,,,in_Breanna_queue,,,"Victoria, Nelson Bay",,,,32.72°S,152.16°E,0−1 m,,2/14/2012,MRG of FNCV,95% ethanol,No,
1945,MOLAF_1309,MV,F197184,,Leptosynapta,"Leptosynapta dolabrifera (Stimpson, 1855)",,,,,,in_Breanna_queue,,,"Victoria, Port Phillip Bay",,Off-white colour morph,,38.09°S,144.51°E,9 m,,8/19/2007,Jan Watson,95% ethanol,No,
1946,MOLAF_1310,MV,F197185,,Rowedota,"Rowedota allani (Joshua,1912)",,,,,,in_Breanna_queue,,,"Victoria, Port Phillip Bay",,,,38.09°S,144.51°E,9 m,,8/19/2007,Jan Watson,95% ethanol,No,
1947,MOLAF_1311,MV,F197186,,Rowedota,"Rowedota epiphyka (O'Loughlin, 2007)",,,,,,in_Breanna_queue,,,"Victoria, Port Fairy",,,,38.37°S,142.23°E,0−1 m,,3/3/2013,MRG of FNCV,95% ethanol,No,
1948,MOLAF_1312,MV,F197187,,Leptosynapta,"Leptosynapta dolabrifera (Stimpson, 1855)",,,,,,in_Breanna_queue,,,"Victoria, Port Fairy",,Off-white colour morph,,38.37°S,142.23°E,0−1 m,,3/3/2013,MRG of FNCV,95% ethanol,No,
1949,MOLAF_1313,MV,F197188,,Leptosynapta,"Leptosynapta dolabrifera (Stimpson, 1855)",,,,,,in_Breanna_queue,,,"Victoria, Port Fairy",,Purple colour morph,,38.37°S,142.23°E,0−1 m,,3/3/2013,MRG of FNCV,95% ethanol,No,
1950,MOLAF_1314,MV,F197189,,Lipotrapeza,"Lipotrapeza vestiens (Joshua, 1914)",,,,,,in_Breanna_queue,,,"Victoria, Killarney",,,,38.34°S,142.33°E,0−1 m,,3/5/2013,MRG of FNCV,95% ethanol,No,
1951,MOLAF_1315,NHMUK,,,Mesothuria,"Mesothuria cf edwardensis Massin, 1992",,,,,,not_yet_seq,,,"SW Indian Ocean, Atlantis Bank",,,,32°43'S ,57°16'E,740 m,,12/9/2011,D. Staples,ethanol,Yes,
1952,MOLAF_1316,NHMUK,,,Pannychia,"Pannychia cf moseleyi Théel, 1882",,,,,,not_yet_seq,,,Southwest Indian Ridge,,,,41°23'S ,42°51'E,1337 m,,11/13/2011,D. Staples,? ethanol,Yes,
1953,MOLAF_1317,NHMUK,,,Psolus,Psolus species,,,,,,not_yet_seq,Tissue used up in extraction,,"SW Indian Ocean, Atlantis Bank",,,,32°43'S ,57°15'E,1117 m,,12/10/2011,D. Staples,ethanol,Yes,
1954,MOLAF_1318,NMV,F193667,1,Psolus,koehleri,,,,,,not_yet_seq,,,South Shetlands,,,,62 05 59 S,060 33 38 W,323,,29/03/2012,,ethanol 95%,,
1955,MOLAF_1319,NMV,F193670,1,Psolus,koehleri,,,,,,not_yet_seq,,,South Shetlands,,,,61 17 23 S,056 03 09 W,294,,25/03/2012,,ethanol 95%,,
1956,MOLAF_1320,NMV,F193672,1,Psolus,koehleri,,,,,,not_yet_seq,,,South Shetlands,,,,61 02 20 S,055 51 33 W,146,,23/03/2012,,ethanol 95%,,
1957,MOLAF_1321,NMV,F193674,1,Psolus,koehleri,,,,,,not_yet_seq,,,South Shetlands,,,,61 47 52 S,058 27 10 W,207,,31/03/2012,,ethanol 95%,,
1958,MOLAF_1322,NMV,F193675,1,Psolus,koehleri,,,,,,not_yet_seq,,,South Shetlands,,,,60 59 46 S,055 56 46 W,285,,23/03/2012,,ethanol 95%,,
1959,MOLAF_1323,NMV,F193679,1,Psolus,koehleri,,,,,,not_yet_seq,,,South Shetlands,,,,60 51 44 S,055 28 18 W,291,,21/03/2012,,ethanol 95%,,
1960,MOLAF_1324,NMV,F193645,1,Psolus,charcoti,,,,,,not_yet_seq,,,South Shetlands,,,,61 10 07 S,054 33 39 W,326,,18/03/2012,,ethanol 95%,,
1961,MOLAF_1325,NMV,F193648,1,Psolus,charcoti,,,,,,not_yet_seq,,,South Shetlands,,,,62 22 59 S,056 58 00 W,341,,02/04/2012,,ethanol 95%,,
1962,MOLAF_1326,NMV,F193656,1,Psolus,charcoti,,,,,,not_yet_seq,,,South Shetlands,,,,60 59 10 S,055 55 19 W,227,,24/03/2012,,ethanol 95%,,
1963,MOLAF_1327,NMV,F193658,1,Psolus,charcoti,,,,,,not_yet_seq,,,South Shetlands,,,,60 49 39 S,055 37 57 W,467,,21/03/2012,,ethanol 95%,,
1964,MOLAF_1328,NMV,F193659,1,Psolus,charcoti,,,,,,not_yet_seq,,,South Shetlands,,,,61 39 36 S,057 51 22 W,330,,27/03/2012,,ethanol 95%,,
1965,MOLAF_1329,NMV,F193665,1,Psolus,charcoti,,,,,,not_yet_seq,,,South Shetlands,,,,61 17 12 S,056 14 29 W,321,,25/03/2012,,ethanol 95%,,
1966,MOLAF_1330,NMV,F193619,1,Trachythyone,cynthiae,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
1967,MOLAF_1331,NMV,F193620,2,Trachythyone,cynthiae,,,,,,not_yet_seq,,,South Shetlands,,,,61 47 52 S,058 27 10 W,207,,31/03/2012,,ethanol 95%,,
1968,MOLAF_1332,NMV,F193611,2,Trachythyone,bouvetensis,,,,,,not_yet_seq,,,South Shetlands,,,,61 12 09 S,054 54 14 W,63,,18/03/2012,,ethanol 95%,,
1969,MOLAF_1333,NMV,F193614,1,Trachythyone,bouvetensis,,,,,,not_yet_seq,,,South Shetlands,,,,61 17 14 S,055 37 24 W,118,,19/03/2012,,ethanol 95%,,
1970,MOLAF_1334,NMV,F193615,5,Trachythyone,bouvetensis,,,,,,not_yet_seq,,,South Shetlands,,,,61 02 03 S,054 54 46 W,315,,05/04/2012,,ethanol 95%,,
1971,MOLAF_1335,NMV,F193616,1,Trachythyone,bouvetensis,,,,,,not_yet_seq,,,South Shetlands,,,,61 10 07 S,054 33 39 W,326,,18/03/2012,,ethanol 95%,,
1972,MOLAF_1336,NMV,F193617,2,Trachythyone,bouvetensis,,,,,,not_yet_seq,,,South Shetlands,,,,61 12 35 S,054 41 34 W,264,,18/03/2012,,ethanol 95%,,
1973,MOLAF_1337,NMV,F193618,14,Trachythyone,bouvetensis,,,,,,not_yet_seq,,,South Shetlands,,,,61 20 07 S,055 29 41 W,155,,19/03/2012,,ethanol 95%,,
1974,MOLAF_1338,NMV,F193637,2,Heterocucumis,steineni,,,,,,not_yet_seq,,,South Shetlands,,,,61 02 03 S,054 54 46 W,315,,05/04/2012,,ethanol 95%,,
1975,MOLAF_1339,NMV,F193638,2,Heterocucumis,steineni,,,,,,not_yet_seq,,,South Shetlands,,,,61 47 52 S,058 27 10 W,207,,31/03/2012,,ethanol 95%,,
1976,MOLAF_1340,NMV,F193639,1,Heterocucumis,steineni,,,,,,not_yet_seq,,,South Shetlands,,,,62 16 58 S,055 48 10 W,313,,03/04/2012,,ethanol 95%,,
1977,MOLAF_1341,NMV,F193640,5,Heterocucumis,steineni,,,,,,not_yet_seq,,,South Shetlands,,,,61 12 35 S,054 41 34 W,264,,18/03/2012,,ethanol 95%,,
1978,MOLAF_1342,NMV,F193641,1,Heterocucumis,steineni,,,,,,not_yet_seq,,,South Shetlands,,,,61 17 14 S,055 37 24 W,118,,19/03/2012,,ethanol 95%,,
1979,MOLAF_1343,NMV,F193642,22,Heterocucumis,steineni,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
1980,MOLAF_1344,NMV,F193623,1,Cucumaria,attenuata,,,,,,not_yet_seq,,,South Shetlands,,,,61 17 46 S,055 42 27 W,176,,19/03/2012,,ethanol 95%,,
1981,MOLAF_1345,NMV,F193629,8,Cucumaria,attenuata,,,,,,in_Breanna_queue,,,South Shetlands,,,,61 01 20 S,055 45 09 W,129,,22/03/2012,,ethanol 95%,,
1982,MOLAF_1346,NMV,F193630,1,Cucumaria,attenuata,,,,,,in_Breanna_queue,,,South Shetlands,,,,61 11 23 S,055 41 36 W,92,,04/04/2012,,ethanol 95%,,
1983,MOLAF_1347,NMV,F193631,7,Cucumaria,attenuata,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
1984,MOLAF_1348,NMV,F193635,35,Cucumaria,attenuata,,,,,,not_yet_seq,,,South Shetlands,,,,61 12 09 S,054 54 14 W,63,,18/03/2012,,ethanol 95%,,
1985,MOLAF_1349,NMV,F193636,0,Cucumaria,attenuata,,,,,,not_yet_seq,,,South Shetlands,,,,61 02 12 S,055 50 07 W,137,,04/04/2012,,ethanol 95%,,
1986,MOLAF_1350,NMV,F193699,2,Psolus,dubiosus,,,,,,not_yet_seq,,,South Shetlands,,,,60 51 44 S,055 28 18 W,291,,21/03/2012,,ethanol 95%,,
1987,MOLAF_1351,NMV,F193700,1,Psolus,dubiosus,,,,,,not_yet_seq,,,South Shetlands,,,,61 39 55 S,058 50 16 W,387,,31/03/2012,,ethanol 95%,,
1988,MOLAF_1352,NMV,F193712,25,Psolus,dubiosus,,,,,,not_yet_seq,,,South Shetlands,,,,61 02 03 S,054 54 46 W,315,,05/04/2012,,ethanol 95%,,
1989,MOLAF_1353,NMV,F193713,18,Psolus,dubiosus,,,,,,not_yet_seq,,,South Shetlands,,,,60 52 57 S,055 26 57 W,243,,21/03/2012,,ethanol 95%,,
1990,MOLAF_1354,NMV,F193717,26,Psolus,dubiosus,,,,,,not_yet_seq,,,South Shetlands,,,,61 39 36 S,057 51 22 W,330,,27/03/2012,,ethanol 95%,,
1991,MOLAF_1355,NMV,F193718,107,Psolus,dubiosus,,,,,,not_yet_seq,,,South Shetlands,,,,61 38 34 S,057 07 20 W,465,,26/03/2012,,ethanol 95%,,
1992,MOLAF_1356,NMV,F193719,1,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 20 14 S,055 09 07 W,337,,19/03/2012,,ethanol 95%,,
1993,MOLAF_1357,NMV,F193720,2,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 12 35 S,054 41 34 W,264,,18/03/2012,,ethanol 95%,,
1994,MOLAF_1358,NMV,F193722,4,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 49 58 S,057 21 54 W,275,,26/03/2012,,ethanol 95%,,
1995,MOLAF_1359,NMV,F193725,1,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 47 52 S,058 27 10 W,207,,31/03/2012,,ethanol 95%,,
1996,MOLAF_1360,NMV,F193727,1,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,60 57 58 S,055 45 44 W,196,,24/03/2012,,ethanol 95%,,
1997,MOLAF_1361,NMV,F193731,5,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 39 36 S,057 51 22 W,330,,27/03/2012,,ethanol 95%,,
1998,MOLAF_1362,NMV,F193735,2,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,60 49 39 S,055 37 57 W,467,,21/03/2012,,ethanol 95%,,
1999,MOLAF_1363,NMV,F193741,3,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 15 42 S,054 54 07 W,158,,18/03/2012,,ethanol 95%,,
2000,MOLAF_1364,NMV,F193742,6,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,62 00 00 S,059 12 57 W,136,,30/03/2012,,ethanol 95%,,
2001,MOLAF_1365,NMV,F193743,0,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 02 12 S,055 50 07 W,137,,04/04/2012,,ethanol 95%,,
2002,MOLAF_1366,NMV,F193745,4,Psolidiella,mollis,,,,,,not_yet_seq,,,South Shetlands,,,,61 02 03 S,054 54 46 W,315,,05/04/2012,,ethanol 95%,,
2003,MOLAF_1367,NMV,F193800,1,Echinopsolus,excretiospinosus,,,,,,not_yet_seq,,,South Shetlands,,,,61 21 48 S,056 08 39 W,309,,25/03/2012,,ethanol 95%,,
2004,MOLAF_1368,NMV,F193801,2,Echinopsolus,excretiospinosus,,,,,,in_Breanna_queue,,,South Shetlands,,,,61 35 43 S,057 18 12 W,425,,27/03/2012,,ethanol 95%,,
2005,MOLAF_1369,NMV,F193801,2,Echinopsolus,excretiospinosus,,,,,,in_Breanna_queue,,,South Shetlands,,,,61 35 43 S,057 18 12 W,425,,27/03/2012,,ethanol 95%,,
2006,MOLAF_1370,NMV,F193802,2,Echinopsolus,sp.,,,,,,in_Breanna_queue,,,South Shetlands,,,,61 38 11 S,057 33 25 W,429,,27/03/2012,,ethanol 95%,,
2007,MOLAF_1371,NMV,F193803,1,Psolus,sp.,,,,,,in_Breanna_queue,,,South Shetlands,,,,61 39 36 S,057 51 22 W,330,,27/03/2012,,ethanol 95%,,
2008,MOLAF_1372,NMV,F193804,2,Psolus,sp.,,,,,,in_Breanna_queue,,,South Shetlands,,,,60 52 37 S,055 28 15 W,248,,17/03/2012,,ethanol 95%,,
2009,MOLAF_1373,NMV,F193805,2,Psolus,sp.,,,,,,in_Breanna_queue,,,South Shetlands,,,,61 49 58 S,057 21 54 W,275,,26/03/2012,,ethanol 95%,,
2010,MOLAF_1374,NMV,F193806,1,Psolus,sp.,,,,,,not_yet_seq,,,South Shetlands,,,,62 16 58 S,055 48 10 W,313,,03/04/2012,,ethanol 95%,,
2011,MOLAF_1375,NMV,F193807,1,Psolus,sp.,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
2012,MOLAF_1376,NMV,F193808,1,Psolus,sp.,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
2013,MOLAF_1377,NMV,F193809,2,Psolus,sp.,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
2014,MOLAF_1378,NMV,F193810,1,Psolidium,gaini,,,,,,not_yet_seq,,,South Shetlands,,,,61 01 20 S,055 45 09 W,129,,22/03/2012,,ethanol 95%,,
2015,MOLAF_1379,NMV,F193811,2,Psolidium,gaini,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
2016,MOLAF_1380,NMV,F193777,1,Psolidium,gaini,,,,,,not_yet_seq,,,South Shetlands,,,,62 26 50 S,055 15 53 W,244,,01/04/2012,,ethanol 95%,,
2017,MOLAF_1381,NMV,F193778,1,Psolidium,gaini,,,,,,not_yet_seq,,,South Shetlands,,,,61 20 07 S,055 29 41 W,155,,19/03/2012,,ethanol 95%,,
2018,MOLAF_1382,NMV,F193773,1,Peniagone,vignoni,,,,,,not_yet_seq,,,South Shetlands,,,,61 39 55 S,058 50 16 W,387,,31/03/2012,,ethanol 95%,,
2019,MOLAF_1383,NMV,F193774,1,Peniagone,vignoni,,,,,,not_yet_seq,,,South Shetlands,,,,61 38 34 S,057 07 20 W,465,,26/03/2012,,ethanol 95%,,
2020,MOLAF_1384,NMV,F193775,1,Pseudostichopus,peripatus,,,,,,not_yet_seq,,,South Shetlands,,,,61 38 34 S,057 07 20 W,465,,26/03/2012,,ethanol 95%,,
2021,MOLAF_1385,NMV,F193776,1,Pseudostichopus,peripatus,,,,,,not_yet_seq,,,South Shetlands,,,,61 21 48 S,056 08 39 W,309,,25/03/2012,,ethanol 95%,,
